"project_id","donor","title","year","year_uncertain","description","sector","sector_comment","crs_sector","status","status_code","flow","all_recipients","sources","sources_count","funding_agency","implementing_agency","donor_agency","donor_agency_count","recipient_agencies","recipient_agencies_count","verified","verified_code","flow_class","flow_class_code","intent","intent_code","active","active_code","factiva_sources","amount","currency","deflators_used","exchange_rates_used","usd_defl","start_actual","start_planned","end_actual","end_planned","recipient_count","recipient_condensed","recipient_cow_code","recipient_oecd_code","recipient_oecd_name","recipient_iso3","recipient_iso2","recipient_un_code","recipient_imf_code","is_commercial","is_commercital","debt_uncertian","line_of_credit","is_cofinanced","loan_type","interest_rate","maturity","grace_period","grant_element"
"44","China","PPIAF - Munali Nickel Project restructuring","2010","false","(PPIAF) In 2010, Jinchuan enlarged its share in the Chambishi mine from 18.4% to 70% for $7 million USD. The exact details of the project are unknown. PPIAF-ID:383","Infrastructure, Energy and Mining","Minerals; Nickel","320","Completion","3","Foreign direct investment (no public support)","Unset","","Zambia","http://www.fdi.gov.cn/pub/FDI/tzfu/rdwt/dwtz/t20100204_117742.htm 
      , Local Language Source
      , Donor media or official; http://www.chemie.com.cn/article.asp?articleid=39940 
      
      ","2","Jinchuan Group Limited (JNMC), Private Sector","Jinchuan Group Limited (JNMC), Private Sector","Jinchuan Group Limited (JNMC), Private Sector; Jinchuan Group Limited (JNMC), Private Sector","2","","","Checked","1","FDI +Gov","9","Commercial","","Active","1","http://www.fdi.gov.cn/pub/FDI/tzfu/rdwt/dwtz/t20100204_117742.htm 
        , Factiva
        , Donor media or official; http://www.chemie.com.cn/article.asp?articleid=39940 
        , Factiva
        ","7000000.0","USD","1.0756432121391","1.0","6507734.09","","","","","1","Zambia","551","288","Zambia","ZMB","ZM","894","754","Commercial","1","false","false","false","","","","",""
"94","China","PPIAF - Establish a manganese processing plant in Kabwe","2004","false","(PPIAF) Chiman Manufacturing's mine was the first manganese mine opened in  Zambia. Chiman Manufacturing Ltd. started processing manganese in 2007.  Chiman Manufacturing had constructed a processing plant eight kilometres from the mine, and invested $10 million USD into the plant. Commercial production was to start in May of 2007 with 16,000 tons expected to be produced during the year. PPIAF-ID:456","Infrastructure, Energy and Mining","Minerals; Manganese (processing plant)","320","Completion","3","Foreign direct investment (no public support)","Unset","","Zambia","http://www.namibian.com.na/index.php?id=28&tx_ttnews%2525255Btt_news%2525255D=37285&no_cache=1 
      , Google US
      , International media report; http://books.google.com/books?id=HzIslxyu6U4C 
      , Google US
      , Non-media; http://global.factiva.com/aa/?ref=PLATT00020070405e3450015r&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report; http://www.265hy.com/55/company-1755.html 
      
      ","4","Chiman Manufacturing Ltd., Private Sector","Chiman Manufacturing Ltd., Private Sector","Chiman Manufacturing Ltd., Private Sector; Chiman Manufacturing Ltd., Private Sector","2","","","Checked","1","FDI -Gov","10","Commercial","","Active","1","http://www.namibian.com.na/index.php?id=28&tx_ttnews%2525255Btt_news%2525255D=37285&no_cache=1 
        , Factiva
        , International media report; http://books.google.com/books?id=HzIslxyu6U4C 
        , Factiva
        , Non-media; http://global.factiva.com/aa/?ref=PLATT00020070405e3450015r&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report; http://www.265hy.com/55/company-1755.html 
        , Factiva
        ","10000000.0","USD","0.66362944683753","1.0","15068650.2","","","01 May 2007","","1","Zambia","551","288","Zambia","ZMB","ZM","894","754","Commercial","1","false","false","false","","","","",""
"124","China","PPIAF - Construction of oil pipeline from Melut Basin to Port Sudan","2004","false","(PPIAF-ID:440) In July 2004, Petrodar Operating Co. subcontracted Sinopec and MMC Corp. to lay a 1400-km export pipeline for segment B1 of the Melut Basin Development Project  in south-eastern part of the country to Port Sudan on the Red Sea. The Chinese commitment was 27 million USD.  Initial throughput for the 32-inch line should be around 200,000 barrels/day (b/d) of crude. The project was completed in April 2005.","Infrastructure, Energy and Mining","Oil; Distribution","320","Completion","3","Foreign direct investment (no public support)","Unset","","Sudan","PPIAF_Consultant 
      
      ","1","China National Petroleum Corporation (CNPC), State-Owned Company","China National Petroleum Corporation (CNPC), State-Owned Company","China National Petroleum Corporation (CNPC), State-Owned Company; China National Petroleum Corporation (CNPC), State-Owned Company","2","","","Checked","1","FDI +Gov","9","Commercial","","Active","1","PPIAF_Consultant 
        , Factiva
        ","27000000.0","USD","0.66362944683753","1.0","40685355.55","01 July 2004","","01 April 2005","","1","Sudan","625","278","Sudan","SDN","SD","736","732","Commercial","1","false","false","false","","","","",""
"113","China","PPIAF - Exploration of offshore gas Block 15 within the Red Sea Basin","2010","false","(PPIAF-ID:432) On January 17, 2010, a consortium of oil companies began exploration of offshore gas Block 15, covering an area of 28,655 sq km within the Red Sea Basin.  Total cost of US$58 million over six years, with China National Petroleum Corporation (CNPC) (35%), includes Petronas (35%), Nigeria's Express Petroleum (10%); Sudan's High Tech Group (5%). and Sudan's state oil firm Sudapet (15%) part of the consortium. The end date is unknown.","Infrastructure, Energy and Mining","Natural gas; Exploration","320","Completion","3","Foreign direct investment (no public support)","Unset","","Sudan","http://info.ch.gongchang.com/business/Metallurgy/2010-02-02/86488.html 
      , Local Language Source
      , Donor media or official","1","China National Petroleum Corporation (CNPC), State-Owned Company","China National Petroleum Corporation (CNPC), State-Owned Company","China National Petroleum Corporation (CNPC), State-Owned Company; China National Petroleum Corporation (CNPC), State-Owned Company","2","","","Checked","1","FDI +Gov","9","Commercial","","Active","1","http://info.ch.gongchang.com/business/Metallurgy/2010-02-02/86488.html 
        , Factiva
        , Donor media or official","20300000.0","USD","1.0756432121391","1.0","18872428.86","17 January 2010","","","","1","Sudan","625","278","Sudan","SDN","SD","736","732","Commercial","1","false","false","false","","","","",""
"196","China","PPIAF - 45% interest in an offshore oil exploitation license","2006","false","(PPIAF) In 2006, China National Offshore Oil Co. Ltd. paid $2.268 billion USD for a 45% working interest in an offshore oil exploration license OML 130 in Nigeria and completed the deal by April 20, 2006. OML 130 covers about 500 square miles and comprises the Akpo Oilfield, Egina, Egina South, and Preowei.The Egina field is located in the Niger Delta. The field covers roughly 1,295 square km. CNOOC also agreed to pay an additional $424 million USD for financial, operating, and capital expenses. In return, it has received 79,000 of the field's 225,000 barrel-per-day output beginning in 2009, placing the total value of this project at $3.116 billion. PPIAF-ID:403","Infrastructure, Energy and Mining","Oil; Exploration","320","Implementation","2","Foreign direct investment (no public support)","Unset","","Nigeria","http://www.piie.com/publications/chapters_preview/5126/03iie5126.pdf 
      , Google US
      , Non-media; http://www.slideshare.net/pratikpatel1331990/bd-toolkit-west-africa-march-2011-sample 
      , Google US
      , Non-media; http://www.cnoocltd.com/encnoocltd/newszx/news/2006/809.shtml 
      , Google US
      , Donor media or official; http://global.factiva.com/aa/?ref=XNEWS00020090309e539005pm&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , Donor media or official; PPIAF_Consultant 
      
      ; http://global.factiva.com/aa/?ref=IPF0000020061212e2b700007&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report; http://news.xinhuanet.com/fortune/2009-03/09/content_10978283.htm 
      , Local Language Source
      , Donor media or official","7","","China National Offshore Oil Corporation (CNOOC), State-Owned Company","China National Offshore Oil Corporation (CNOOC), State-Owned Company","1","","","Checked","1","FDI +Gov","9","Unset","","Active","1","http://www.piie.com/publications/chapters_preview/5126/03iie5126.pdf 
        , Factiva
        , Non-media; http://www.slideshare.net/pratikpatel1331990/bd-toolkit-west-africa-march-2011-sample 
        , Factiva
        , Non-media; http://www.cnoocltd.com/encnoocltd/newszx/news/2006/809.shtml 
        , Factiva
        , Donor media or official; http://global.factiva.com/aa/?ref=XNEWS00020090309e539005pm&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , Donor media or official; PPIAF_Consultant 
        , Factiva
        ; http://global.factiva.com/aa/?ref=IPF0000020061212e2b700007&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report; http://news.xinhuanet.com/fortune/2009-03/09/content_10978283.htm 
        , Factiva
        , Donor media or official","3116000000.0","USD","0.74305214409552","1.0","4193514580.05","","01 January 2006","09 March 2009","","1","Nigeria","475","261","Nigeria","NGA","NG","566","694","Commercial","1","false","false","false","","","","",""
"144","China","PPIAF - Renewable three-year bauxite exploration license","2005","false","(PPIAF) In November of 2005, Chalco was awarded 21 bauxite prospecting licenses for an area that covers a total of area of 10,488 sq km and lies between the regions of Kindia, Mamou, Dalaba and Mali. The value of this project is $63 million USD. Completion was expected within three years. It is unclear if the project was completed. PPIAF-ID:374","Infrastructure, Energy and Mining","Bauxite mining","320","Implementation","2","Foreign direct investment (no public support)","Unset","","Guinea","http://www.resourceinvestor.com/2007/04/17/chalco-will-not-raise-alumina-prices-in-q2 
      , Google US
      , International media report; http://global.factiva.com/aa/?ref=AMIN000020070326e33700001&pp=1&fcpil=en&napc=S&sa_from= 
      , Factiva
      , International media report; http://news.jc001.cn/detail/388267.html 
      , Local Language Source
      , Donor media or official","3","","Aluminum Corporation of China (CHINALCO), State-Owned Company","Aluminum Corporation of China (CHINALCO), State-Owned Company","1","","","Checked","1","FDI +Gov","9","Commercial","","Active","1","http://www.resourceinvestor.com/2007/04/17/chalco-will-not-raise-alumina-prices-in-q2 
        , Factiva
        , International media report; http://global.factiva.com/aa/?ref=AMIN000020070326e33700001&pp=1&fcpil=en&napc=S&sa_from= 
        , Factiva
        , International media report; http://news.jc001.cn/detail/388267.html 
        , Factiva
        , Donor media or official","63000000.0","USD","0.69665104956371","1.0","90432649.23","","01 November 2005","","01 May 2009","1","Guinea","438","243","Guinea","GIN","GN","324","656","Commercial","1","false","false","false","","","","",""
"167","China","PPIAF - Purchase of 50 percent stake in oil block from Canadian EnCana (Permit H)","2007","false","In 2007, CNPC (China National Petroleum Corp) bought 50% rights in a convention and permit H and 7 sedimentary basins (54 million acres) from EnCana for $202.5 million. (PPIAF) Canada based EnCana sold its oil assets in Chad to CNPC including the 50% rights in a convention and permit H and 7 sedimentary basins (54 million acres). Political/Resource Considerations: oil; Total Project Cost: USD 202.5 Million; Chinese Commitment: USD 202.5 Million; PPIAF-ID:339See ID# 226.","Infrastructure, Energy and Mining","Oil; Exploration","320","Completion","3","Foreign direct investment (no public support)","Unset","","Chad","http://www.china5e.com/show.php?contentid=84209 
      , Local Language Source
      , Donor media or official","1","China National Petroleum Corporation (CNPC), State-Owned Company","China National Petroleum Corporation (CNPC), State-Owned Company","China National Petroleum Corporation (CNPC), State-Owned Company; China National Petroleum Corporation (CNPC), State-Owned Company","2","","","Checked","1","FDI +Gov","9","Commercial","","Active","1","http://www.china5e.com/show.php?contentid=84209 
        , Factiva
        , Donor media or official","202500000.0","USD","0.8379948373178","1.0","241648266.77","","01 October 2007","","","1","Chad","483","232","Chad","TCD","TD","148","628","Commercial","1","false","false","false","","","","",""
"174","China","PPIAF - Exploration of solid minerals in Zamfara and oil in the North Western Nigerian Sokoto Basin","2007","false","In October 2007, Loratt Capital Ltd of Nigeria and Zhonghao Overseas Construction Engineering Company Limited of China signed a $300 million joint venture agreement for the exploration of Solid Minerals in the State as well as oil in the North Western Nigerian Sokoto Basin. The project includes the construction of Solid Minerals processing factory in Gusau. The total cost of the project was covered by a Chinese commitment. The Sokoto Basin encompasses Sokoto, Kebbi and Zamfara States. ;PPIAF-ID:406The status of the project is uncertain.","Multisector","Multiple (Minerals and Oil); Multiple (oil and solid minerals)","320","Pipeline: Commitment","11","Joint venture with recipient","Unset","","Nigeria","ppiaf_consultant 
      
      ","1","Zhonghao Overseas Construction Engineering Co., Ltd., Private Sector","Zhonghao Overseas Construction Engineering Co., Ltd., Private Sector","Zhonghao Overseas Construction Engineering Co., Ltd., Private Sector; Zhonghao Overseas Construction Engineering Co., Ltd., Private Sector","2","","","Checked","1","JV -Gov","12","Unset","","Active","1","ppiaf_consultant 
        , Factiva
        ","300000000.0","USD","0.8379948373178","1.0","357997432.25","","01 October 2007","","","1","Nigeria","475","261","Nigeria","NGA","NG","566","694","Commercial","1","false","false","false","","","","",""
"251","China","PPIAF - Explore and develop minerals in Augaro (Gash-Barka Region)","2006","false","In 2006, Eritrea-China Exploration   Mining Share Company, a joint venture by China National Geological and Mining Corporation (55%) and Eritrea State Mining Company (45%) decided to explore and develop minerals in Eritrea. The first project was about the gold in Augaro-Damiscioba.The status of the project is uncertain. The source is unavailable. ","Infrastructure, Energy and Mining","Minerals; Multiple (General)","320","Completion","3","Joint venture with recipient","Unset","","Eritrea","http://chinagm.com.cn/information/news-content.asp?id=57 
      
      ","1","China National Geological & Mining Corporation (CGM), State-Owned Company","China National Geological & Mining Corporation (CGM), State-Owned Company","China National Geological & Mining Corporation (CGM), State-Owned Company; China National Geological & Mining Corporation (CGM), State-Owned Company","2","","","Checked","1","JV +Gov","11","Commercial","","Active","1","http://chinagm.com.cn/information/news-content.asp?id=57 
        , Factiva
        ","","","","","","","01 June 2006","","","1","Eritrea","531","271","Eritrea","ERI","ER","232","643","Commercial","1","false","false","false","","","","",""
"212","China","PPIAF - Exploration jof Block G4-217 (1815.3 km2)","2006","false","On March 22, 2006, the Geophysical Prospecting Division of Sinopec Jiangsu Oilfield Company won the exploration contract for Block G4-217 (1815.3 km2) in Gabon. The status of the exploration is uncertain.; PPIAF-ID:370","Infrastructure, Energy and Mining","Oil; Exploration","320","Pipeline: Commitment","11","Foreign direct investment (no public support)","Unset","","Gabon","ppiaf_consultant 
      
      ","1","China Petroleum & Chemical Corporation (Sinopec Ltd.), State-Owned Company","China Petroleum & Chemical Corporation (Sinopec Ltd.), State-Owned Company","China Petroleum & Chemical Corporation (Sinopec Ltd.), State-Owned Company; China Petroleum & Chemical Corporation (Sinopec Ltd.), State-Owned Company","2","","","Checked","1","FDI +Gov","9","Commercial","","Active","1","ppiaf_consultant 
        , Factiva
        ","","","","","","","","","","1","Gabon","481","239","Gabon","GAB","GA","266","646","Commercial","1","false","false","false","","","","",""
